robot_number;x [mm];y [mm];geometry
40;-603.0846096908265;-68.87274730968213;POINT (-603.0846096908265 -68.87274730968213)
41;-603.0846096908265;-58.13474730968212;POINT (-603.0846096908265 -58.13474730968212)
42;-603.0846096751278;-244.65227198600806;POINT (-603.0846096751278 -244.65227198600806)
43;-603.0846096751278;-233.91427198600806;POINT (-603.0846096751278 -233.91427198600806)
44;-603.0846096751278;-223.17627198600806;POINT (-603.0846096751278 -223.17627198600806)
45;-603.0846096751278;87.43071725272043;POINT (-603.0846096751278 87.43071725272043)
46;-603.0846096751278;98.16871725272043;POINT (-603.0846096751278 98.16871725272043)
47;-603.0846096751278;108.90671725272043;POINT (-603.0846096751278 108.90671725272043)
48;-599.9846097322775;-114.27566794669222;POINT (-599.9846097322775 -114.27566794669222)
49;-599.9846097322775;-103.53766794669222;POINT (-599.9846097322775 -103.53766794669222)
50;-599.9846097322775;-92.79966794669222;POINT (-599.9846097322775 -92.79966794669222)
51;-599.9846097322775;217.80732129203625;POINT (-599.9846097322775 217.80732129203625)
52;-599.9846097322775;228.54532129203625;POINT (-599.9846097322775 228.54532129203625)
53;-599.9846097322775;239.28332129203625;POINT (-599.9846097322775 239.28332129203625)
54;-599.9846097165789;52.76579661571033;POINT (-599.9846097165789 52.76579661571033)
55;-599.9846097165789;63.50379661571033;POINT (-599.9846097165789 63.50379661571033)
56;-599.9846097165789;74.24179661571033;POINT (-599.9846097165789 74.24179661571033)
57;-599.9846096908265;-74.24174730968213;POINT (-599.9846096908265 -74.24174730968213)
58;-599.9846096908265;-63.50374730968212;POINT (-599.9846096908265 -63.50374730968212)
59;-599.9846096908265;-52.76574730968212;POINT (-599.9846096908265 -52.76574730968212)
60;-599.9846096751279;-239.28327198600806;POINT (-599.9846096751279 -239.28327198600806)
61;-599.9846096751279;-228.54527198600806;POINT (-599.9846096751279 -228.54527198600806)
62;-599.9846096751279;-217.80727198600806;POINT (-599.9846096751279 -217.80727198600806)
63;-599.9846096751279;92.79971725272043;POINT (-599.9846096751279 92.79971725272043)
64;-599.9846096751279;103.53771725272043;POINT (-599.9846096751279 103.53771725272043)
65;-599.9846096751279;114.27571725272043;POINT (-599.9846096751279 114.27571725272043)
66;-596.8846097322776;-119.64466794669221;POINT (-596.8846097322776 -119.64466794669221)
67;-596.8846097322776;-108.90666794669222;POINT (-596.8846097322776 -108.90666794669222)
68;-596.8846097322776;-98.16866794669222;POINT (-596.8846097322776 -98.16866794669222)
69;-596.8846097322776;-87.43066794669222;POINT (-596.8846097322776 -87.43066794669222)
70;-596.8846097322776;212.43832129203625;POINT (-596.8846097322776 212.43832129203625)
71;-596.8846097322776;223.17632129203625;POINT (-596.8846097322776 223.17632129203625)
72;-596.8846097322776;233.91432129203625;POINT (-596.8846097322776 233.91432129203625)
73;-596.8846097322776;244.65232129203625;POINT (-596.8846097322776 244.65232129203625)
74;-596.8846097165789;47.396796615710336;POINT (-596.8846097165789 47.396796615710336)
75;-596.8846097165789;58.13479661571033;POINT (-596.8846097165789 58.13479661571033)
76;-596.8846097165789;68.87279661571033;POINT (-596.8846097165789 68.87279661571033)
77;-596.8846097165789;79.61079661571033;POINT (-596.8846097165789 79.61079661571033)
78;-596.8846096908266;-79.61074730968213;POINT (-596.8846096908266 -79.61074730968213)
79;-596.8846096908266;-68.87274730968213;POINT (-596.8846096908266 -68.87274730968213)
80;-596.8846096908266;-58.13474730968212;POINT (-596.8846096908266 -58.13474730968212)
81;-596.8846096908266;-47.39674730968213;POINT (-596.8846096908266 -47.39674730968213)
82;-596.8846096751279;-244.65227198600806;POINT (-596.8846096751279 -244.65227198600806)
83;-596.8846096751279;-233.91427198600806;POINT (-596.8846096751279 -233.91427198600806)
84;-596.8846096751279;-223.17627198600806;POINT (-596.8846096751279 -223.17627198600806)
85;-596.8846096751279;-212.43827198600806;POINT (-596.8846096751279 -212.43827198600806)
86;-596.8846096751279;87.43071725272043;POINT (-596.8846096751279 87.43071725272043)
87;-596.8846096751279;98.16871725272043;POINT (-596.8846096751279 98.16871725272043)
88;-596.8846096751279;108.90671725272043;POINT (-596.8846096751279 108.90671725272043)
89;-596.8846096751279;119.64471725272043;POINT (-596.8846096751279 119.64471725272043)
90;-593.7846097322775;-125.01366794669221;POINT (-593.7846097322775 -125.01366794669221)
91;-593.7846097322775;-114.27566794669222;POINT (-593.7846097322775 -114.27566794669222)
92;-593.7846097322775;-103.53766794669222;POINT (-593.7846097322775 -103.53766794669222)
93;-593.7846097322775;-92.79966794669222;POINT (-593.7846097322775 -92.79966794669222)
94;-593.7846097322775;207.06932129203625;POINT (-593.7846097322775 207.06932129203625)
95;-593.7846097322775;217.80732129203625;POINT (-593.7846097322775 217.80732129203625)
96;-593.7846097322775;228.54532129203625;POINT (-593.7846097322775 228.54532129203625)
97;-593.7846097322775;239.28332129203625;POINT (-593.7846097322775 239.28332129203625)
98;-593.7846097165789;42.02779661571034;POINT (-593.7846097165789 42.02779661571034)
99;-593.7846097165789;52.76579661571033;POINT (-593.7846097165789 52.76579661571033)
100;-593.7846097165789;63.50379661571033;POINT (-593.7846097165789 63.50379661571033)
101;-593.7846097165789;74.24179661571033;POINT (-593.7846097165789 74.24179661571033)
102;-593.7846096908265;-74.24174730968213;POINT (-593.7846096908265 -74.24174730968213)
103;-593.7846096908265;-63.50374730968212;POINT (-593.7846096908265 -63.50374730968212)
104;-593.7846096908265;-52.76574730968212;POINT (-593.7846096908265 -52.76574730968212)
105;-593.7846096908265;-42.02774730968213;POINT (-593.7846096908265 -42.02774730968213)
106;-593.7846096751279;-239.28327198600806;POINT (-593.7846096751279 -239.28327198600806)
107;-593.7846096751279;-228.54527198600806;POINT (-593.7846096751279 -228.54527198600806)
108;-593.7846096751279;-217.80727198600806;POINT (-593.7846096751279 -217.80727198600806)
109;-593.7846096751279;-207.06927198600806;POINT (-593.7846096751279 -207.06927198600806)
110;-593.7846096751279;92.79971725272043;POINT (-593.7846096751279 92.79971725272043)
111;-593.7846096751279;103.53771725272043;POINT (-593.7846096751279 103.53771725272043)
112;-593.7846096751279;114.27571725272043;POINT (-593.7846096751279 114.27571725272043)
113;-593.7846096751279;125.01371725272043;POINT (-593.7846096751279 125.01371725272043)
114;-590.6846097322775;-130.3826679466922;POINT (-590.6846097322775 -130.3826679466922)
115;-590.6846097322775;-119.64466794669221;POINT (-590.6846097322775 -119.64466794669221)
116;-590.6846097322775;-108.90666794669222;POINT (-590.6846097322775 -108.90666794669222)
117;-590.6846097322775;-98.16866794669222;POINT (-590.6846097322775 -98.16866794669222)
118;-590.6846097322775;-87.43066794669222;POINT (-590.6846097322775 -87.43066794669222)
119;-590.6846097322775;201.70032129203625;POINT (-590.6846097322775 201.70032129203625)
120;-590.6846097322775;212.43832129203625;POINT (-590.6846097322775 212.43832129203625)
121;-590.6846097322775;223.17632129203625;POINT (-590.6846097322775 223.17632129203625)
122;-590.6846097322775;233.91432129203625;POINT (-590.6846097322775 233.91432129203625)
123;-590.6846097322775;244.65232129203625;POINT (-590.6846097322775 244.65232129203625)
124;-590.6846097165788;36.658796615710344;POINT (-590.6846097165788 36.658796615710344)
125;-590.6846097165788;47.396796615710336;POINT (-590.6846097165788 47.396796615710336)
126;-590.6846097165788;58.13479661571033;POINT (-590.6846097165788 58.13479661571033)
127;-590.6846097165788;68.87279661571033;POINT (-590.6846097165788 68.87279661571033)
128;-590.6846097165788;79.61079661571033;POINT (-590.6846097165788 79.61079661571033)
129;-590.6846096908265;-79.61074730968213;POINT (-590.6846096908265 -79.61074730968213)
130;-590.6846096908265;-68.87274730968213;POINT (-590.6846096908265 -68.87274730968213)
131;-590.6846096908265;-58.13474730968212;POINT (-590.6846096908265 -58.13474730968212)
132;-590.6846096908265;-47.39674730968213;POINT (-590.6846096908265 -47.39674730968213)
133;-590.6846096908265;-36.65874730968213;POINT (-590.6846096908265 -36.65874730968213)
134;-590.6846096751278;-244.65227198600806;POINT (-590.6846096751278 -244.65227198600806)
135;-590.6846096751278;-233.91427198600806;POINT (-590.6846096751278 -233.91427198600806)
136;-590.6846096751278;-223.17627198600806;POINT (-590.6846096751278 -223.17627198600806)
137;-590.6846096751278;-212.43827198600806;POINT (-590.6846096751278 -212.43827198600806)
138;-590.6846096751278;-201.70027198600806;POINT (-590.6846096751278 -201.70027198600806)
139;-590.6846096751278;87.43071725272043;POINT (-590.6846096751278 87.43071725272043)
140;-590.6846096751278;98.16871725272043;POINT (-590.6846096751278 98.16871725272043)
141;-590.6846096751278;108.90671725272043;POINT (-590.6846096751278 108.90671725272043)
142;-590.6846096751278;119.64471725272043;POINT (-590.6846096751278 119.64471725272043)
143;-590.6846096751278;130.38271725272043;POINT (-590.6846096751278 130.38271725272043)
144;-587.5846097322775;-135.7516679466922;POINT (-587.5846097322775 -135.7516679466922)
145;-587.5846097322775;-125.01366794669221;POINT (-587.5846097322775 -125.01366794669221)
146;-587.5846097322775;-114.27566794669222;POINT (-587.5846097322775 -114.27566794669222)
147;-587.5846097322775;-103.53766794669222;POINT (-587.5846097322775 -103.53766794669222)
148;-587.5846097322775;-92.79966794669222;POINT (-587.5846097322775 -92.79966794669222)
149;-587.5846097322775;196.33132129203625;POINT (-587.5846097322775 196.33132129203625)
150;-587.5846097322775;207.06932129203625;POINT (-587.5846097322775 207.06932129203625)
151;-587.5846097322775;217.80732129203625;POINT (-587.5846097322775 217.80732129203625)
152;-587.5846097322775;228.54532129203625;POINT (-587.5846097322775 228.54532129203625)
153;-587.5846097322775;239.28332129203625;POINT (-587.5846097322775 239.28332129203625)
154;-587.5846097165789;31.289796615710344;POINT (-587.5846097165789 31.289796615710344)
155;-587.5846097165789;42.02779661571034;POINT (-587.5846097165789 42.02779661571034)
156;-587.5846097165789;52.76579661571033;POINT (-587.5846097165789 52.76579661571033)
157;-587.5846097165789;63.50379661571033;POINT (-587.5846097165789 63.50379661571033)
158;-587.5846097165789;74.24179661571033;POINT (-587.5846097165789 74.24179661571033)
159;-587.5846096908265;-74.24174730968213;POINT (-587.5846096908265 -74.24174730968213)
160;-587.5846096908265;-63.50374730968212;POINT (-587.5846096908265 -63.50374730968212)
161;-587.5846096908265;-52.76574730968212;POINT (-587.5846096908265 -52.76574730968212)
162;-587.5846096908265;-42.02774730968213;POINT (-587.5846096908265 -42.02774730968213)
163;-587.5846096908265;-31.289747309682127;POINT (-587.5846096908265 -31.289747309682127)
164;-587.5846096751279;-239.28327198600806;POINT (-587.5846096751279 -239.28327198600806)
165;-587.5846096751279;-217.80727198600806;POINT (-587.5846096751279 -217.80727198600806)
166;-587.5846096751279;92.79971725272043;POINT (-587.5846096751279 92.79971725272043)
167;-587.5846096751279;114.27571725272043;POINT (-587.5846096751279 114.27571725272043)
168;-587.5846096751278;-228.54527198600806;POINT (-587.5846096751278 -228.54527198600806)
169;-587.5846096751278;-207.06927198600806;POINT (-587.5846096751278 -207.06927198600806)
170;-587.5846096751278;-196.33127198600806;POINT (-587.5846096751278 -196.33127198600806)
171;-587.5846096751278;103.53771725272043;POINT (-587.5846096751278 103.53771725272043)
172;-587.5846096751278;125.01371725272043;POINT (-587.5846096751278 125.01371725272043)
173;-587.5846096751278;135.75171725272043;POINT (-587.5846096751278 135.75171725272043)
174;-584.4846097322776;-119.64466794669221;POINT (-584.4846097322776 -119.64466794669221)
175;-584.4846097322776;-98.16866794669222;POINT (-584.4846097322776 -98.16866794669222)
176;-584.4846097322776;-87.43066794669222;POINT (-584.4846097322776 -87.43066794669222)
177;-584.4846097322776;212.43832129203625;POINT (-584.4846097322776 212.43832129203625)
178;-584.4846097322776;233.91432129203625;POINT (-584.4846097322776 233.91432129203625)
179;-584.4846097322776;244.65232129203625;POINT (-584.4846097322776 244.65232129203625)
180;-584.4846097322775;-141.1206679466922;POINT (-584.4846097322775 -141.1206679466922)
181;-584.4846097322775;-130.3826679466922;POINT (-584.4846097322775 -130.3826679466922)
182;-584.4846097322775;-108.90666794669222;POINT (-584.4846097322775 -108.90666794669222)
183;-584.4846097322775;190.96232129203625;POINT (-584.4846097322775 190.96232129203625)
184;-584.4846097322775;201.70032129203625;POINT (-584.4846097322775 201.70032129203625)
185;-584.4846097322775;223.17632129203625;POINT (-584.4846097322775 223.17632129203625)
186;-584.4846097165789;25.920796615710344;POINT (-584.4846097165789 25.920796615710344)
187;-584.4846097165789;36.658796615710344;POINT (-584.4846097165789 36.658796615710344)
188;-584.4846097165789;47.396796615710336;POINT (-584.4846097165789 47.396796615710336)
189;-584.4846097165789;58.13479661571033;POINT (-584.4846097165789 58.13479661571033)
190;-584.4846097165789;68.87279661571033;POINT (-584.4846097165789 68.87279661571033)
191;-584.4846097165789;79.61079661571033;POINT (-584.4846097165789 79.61079661571033)
192;-584.4846096908265;-79.61074730968213;POINT (-584.4846096908265 -79.61074730968213)
193;-584.4846096908265;-68.87274730968213;POINT (-584.4846096908265 -68.87274730968213)
194;-584.4846096908265;-58.13474730968212;POINT (-584.4846096908265 -58.13474730968212)
195;-584.4846096908265;-47.39674730968213;POINT (-584.4846096908265 -47.39674730968213)
196;-584.4846096908265;-36.65874730968213;POINT (-584.4846096908265 -36.65874730968213)
197;-584.4846096908265;-25.920747309682127;POINT (-584.4846096908265 -25.920747309682127)
198;-584.4846096751279;-244.65227198600806;POINT (-584.4846096751279 -244.65227198600806)
199;-584.4846096751279;-233.91427198600806;POINT (-584.4846096751279 -233.91427198600806)
200;-584.4846096751279;-223.17627198600806;POINT (-584.4846096751279 -223.17627198600806)
201;-584.4846096751279;-212.43827198600806;POINT (-584.4846096751279 -212.43827198600806)
202;-584.4846096751279;-201.70027198600806;POINT (-584.4846096751279 -201.70027198600806)
203;-584.4846096751279;-190.96227198600806;POINT (-584.4846096751279 -190.96227198600806)
204;-584.4846096751279;87.43071725272043;POINT (-584.4846096751279 87.43071725272043)
205;-584.4846096751279;98.16871725272043;POINT (-584.4846096751279 98.16871725272043)
206;-584.4846096751279;108.90671725272043;POINT (-584.4846096751279 108.90671725272043)
207;-584.4846096751279;119.64471725272043;POINT (-584.4846096751279 119.64471725272043)
208;-584.4846096751279;130.38271725272043;POINT (-584.4846096751279 130.38271725272043)
209;-584.4846096751279;141.12071725272042;POINT (-584.4846096751279 141.12071725272042)
210;-581.3846097322776;-146.4896679466922;POINT (-581.3846097322776 -146.4896679466922)
211;-581.3846097322776;-135.7516679466922;POINT (-581.3846097322776 -135.7516679466922)
212;-581.3846097322776;-125.01366794669221;POINT (-581.3846097322776 -125.01366794669221)
213;-581.3846097322776;-114.27566794669222;POINT (-581.3846097322776 -114.27566794669222)
214;-581.3846097322776;-103.53766794669222;POINT (-581.3846097322776 -103.53766794669222)
215;-581.3846097322776;-92.79966794669222;POINT (-581.3846097322776 -92.79966794669222)
216;-581.3846097322776;185.59332129203625;POINT (-581.3846097322776 185.59332129203625)
217;-581.3846097322776;196.33132129203625;POINT (-581.3846097322776 196.33132129203625)
218;-581.3846097322776;207.06932129203625;POINT (-581.3846097322776 207.06932129203625)
219;-581.3846097322776;217.80732129203625;POINT (-581.3846097322776 217.80732129203625)
220;-581.3846097322776;228.54532129203625;POINT (-581.3846097322776 228.54532129203625)
221;-581.3846097322776;239.28332129203625;POINT (-581.3846097322776 239.28332129203625)
222;-581.3846097165789;20.551796615710344;POINT (-581.3846097165789 20.551796615710344)
223;-581.3846097165789;31.289796615710344;POINT (-581.3846097165789 31.289796615710344)
224;-581.3846097165789;42.02779661571034;POINT (-581.3846097165789 42.02779661571034)
225;-581.3846097165789;52.76579661571033;POINT (-581.3846097165789 52.76579661571033)
226;-581.3846097165789;63.50379661571033;POINT (-581.3846097165789 63.50379661571033)
227;-581.3846097165789;74.24179661571033;POINT (-581.3846097165789 74.24179661571033)
228;-581.3846096908266;-74.24174730968213;POINT (-581.3846096908266 -74.24174730968213)
229;-581.3846096908266;-63.50374730968212;POINT (-581.3846096908266 -63.50374730968212)
230;-581.3846096908266;-52.76574730968212;POINT (-581.3846096908266 -52.76574730968212)
231;-581.3846096908266;-42.02774730968213;POINT (-581.3846096908266 -42.02774730968213)
232;-581.3846096908266;-31.289747309682127;POINT (-581.3846096908266 -31.289747309682127)
233;-581.3846096908266;-20.551747309682128;POINT (-581.3846096908266 -20.551747309682128)
234;-581.3846096751279;-239.28327198600806;POINT (-581.3846096751279 -239.28327198600806)
235;-581.3846096751279;-228.54527198600806;POINT (-581.3846096751279 -228.54527198600806)
236;-581.3846096751279;-217.80727198600806;POINT (-581.3846096751279 -217.80727198600806)
237;-581.3846096751279;-207.06927198600806;POINT (-581.3846096751279 -207.06927198600806)
238;-581.3846096751279;-196.33127198600806;POINT (-581.3846096751279 -196.33127198600806)
239;-581.3846096751279;-185.59327198600806;POINT (-581.3846096751279 -185.59327198600806)
240;-581.3846096751279;92.79971725272043;POINT (-581.3846096751279 92.79971725272043)
241;-581.3846096751279;103.53771725272043;POINT (-581.3846096751279 103.53771725272043)
242;-581.3846096751279;114.27571725272043;POINT (-581.3846096751279 114.27571725272043)
243;-581.3846096751279;125.01371725272043;POINT (-581.3846096751279 125.01371725272043)
244;-581.3846096751279;135.75171725272043;POINT (-581.3846096751279 135.75171725272043)
245;-581.3846096751279;146.48971725272042;POINT (-581.3846096751279 146.48971725272042)
246;-578.2846097322775;-151.8586679466922;POINT (-578.2846097322775 -151.8586679466922)
247;-578.2846097322775;-141.1206679466922;POINT (-578.2846097322775 -141.1206679466922)
248;-578.2846097322775;-130.3826679466922;POINT (-578.2846097322775 -130.3826679466922)
249;-578.2846097322775;-119.64466794669221;POINT (-578.2846097322775 -119.64466794669221)
250;-578.2846097322775;-108.90666794669222;POINT (-578.2846097322775 -108.90666794669222)
251;-578.2846097322775;-98.16866794669222;POINT (-578.2846097322775 -98.16866794669222)
252;-578.2846097322775;-87.43066794669222;POINT (-578.2846097322775 -87.43066794669222)
253;-578.2846097322775;180.22432129203625;POINT (-578.2846097322775 180.22432129203625)
254;-578.2846097322775;190.96232129203625;POINT (-578.2846097322775 190.96232129203625)
255;-578.2846097322775;201.70032129203625;POINT (-578.2846097322775 201.70032129203625)
256;-578.2846097322775;212.43832129203625;POINT (-578.2846097322775 212.43832129203625)
257;-578.2846097322775;223.17632129203625;POINT (-578.2846097322775 223.17632129203625)
258;-578.2846097322775;233.91432129203625;POINT (-578.2846097322775 233.91432129203625)
259;-578.2846097322775;244.65232129203625;POINT (-578.2846097322775 244.65232129203625)
260;-578.2846097165789;15.182796615710345;POINT (-578.2846097165789 15.182796615710345)
261;-578.2846097165789;25.920796615710344;POINT (-578.2846097165789 25.920796615710344)
262;-578.2846097165789;36.658796615710344;POINT (-578.2846097165789 36.658796615710344)
263;-578.2846097165789;47.396796615710336;POINT (-578.2846097165789 47.396796615710336)
264;-578.2846097165789;58.13479661571033;POINT (-578.2846097165789 58.13479661571033)
265;-578.2846097165789;68.87279661571033;POINT (-578.2846097165789 68.87279661571033)
266;-578.2846097165789;79.61079661571033;POINT (-578.2846097165789 79.61079661571033)
267;-578.2846096908265;-79.61074730968213;POINT (-578.2846096908265 -79.61074730968213)
268;-578.2846096908265;-68.87274730968213;POINT (-578.2846096908265 -68.87274730968213)
269;-578.2846096908265;-58.13474730968212;POINT (-578.2846096908265 -58.13474730968212)
270;-578.2846096908265;-47.39674730968213;POINT (-578.2846096908265 -47.39674730968213)
271;-578.2846096908265;-36.65874730968213;POINT (-578.2846096908265 -36.65874730968213)
272;-578.2846096908265;-25.920747309682127;POINT (-578.2846096908265 -25.920747309682127)
273;-578.2846096908265;-15.182747309682128;POINT (-578.2846096908265 -15.182747309682128)
274;-578.2846096751279;-244.65227198600806;POINT (-578.2846096751279 -244.65227198600806)
275;-578.2846096751279;-233.91427198600806;POINT (-578.2846096751279 -233.91427198600806)
276;-578.2846096751279;-223.17627198600806;POINT (-578.2846096751279 -223.17627198600806)
277;-578.2846096751279;-212.43827198600806;POINT (-578.2846096751279 -212.43827198600806)
278;-578.2846096751279;-201.70027198600806;POINT (-578.2846096751279 -201.70027198600806)
279;-578.2846096751279;-190.96227198600806;POINT (-578.2846096751279 -190.96227198600806)
280;-578.2846096751279;-180.22427198600806;POINT (-578.2846096751279 -180.22427198600806)
281;-578.2846096751279;87.43071725272043;POINT (-578.2846096751279 87.43071725272043)
282;-578.2846096751279;98.16871725272043;POINT (-578.2846096751279 98.16871725272043)
283;-578.2846096751279;108.90671725272043;POINT (-578.2846096751279 108.90671725272043)
284;-578.2846096751279;119.64471725272043;POINT (-578.2846096751279 119.64471725272043)
285;-578.2846096751279;130.38271725272043;POINT (-578.2846096751279 130.38271725272043)
286;-578.2846096751279;141.12071725272042;POINT (-578.2846096751279 141.12071725272042)
287;-578.2846096751279;151.85871725272042;POINT (-578.2846096751279 151.85871725272042)
288;-575.1846097322775;-146.4896679466922;POINT (-575.1846097322775 -146.4896679466922)
289;-575.1846097322775;-135.7516679466922;POINT (-575.1846097322775 -135.7516679466922)
290;-575.1846097322775;-125.01366794669221;POINT (-575.1846097322775 -125.01366794669221)
291;-575.1846097322775;-114.27566794669222;POINT (-575.1846097322775 -114.27566794669222)
292;-575.1846097322775;-103.53766794669222;POINT (-575.1846097322775 -103.53766794669222)
293;-575.1846097322775;-92.79966794669222;POINT (-575.1846097322775 -92.79966794669222)
294;-575.1846097322775;185.59332129203625;POINT (-575.1846097322775 185.59332129203625)
295;-575.1846097322775;196.33132129203625;POINT (-575.1846097322775 196.33132129203625)
296;-575.1846097322775;207.06932129203625;POINT (-575.1846097322775 207.06932129203625)
297;-575.1846097322775;217.80732129203625;POINT (-575.1846097322775 217.80732129203625)
298;-575.1846097322775;228.54532129203625;POINT (-575.1846097322775 228.54532129203625)
299;-575.1846097322775;239.28332129203625;POINT (-575.1846097322775 239.28332129203625)
300;-575.1846097165788;20.551796615710344;POINT (-575.1846097165788 20.551796615710344)
301;-575.1846097165788;31.289796615710344;POINT (-575.1846097165788 31.289796615710344)
302;-575.1846097165788;42.02779661571034;POINT (-575.1846097165788 42.02779661571034)
303;-575.1846097165788;52.76579661571033;POINT (-575.1846097165788 52.76579661571033)
304;-575.1846097165788;63.50379661571033;POINT (-575.1846097165788 63.50379661571033)
305;-575.1846097165788;74.24179661571033;POINT (-575.1846097165788 74.24179661571033)
306;-575.1846096908265;-74.24174730968213;POINT (-575.1846096908265 -74.24174730968213)
307;-575.1846096908265;-63.50374730968212;POINT (-575.1846096908265 -63.50374730968212)
308;-575.1846096908265;-52.76574730968212;POINT (-575.1846096908265 -52.76574730968212)
309;-575.1846096908265;-42.02774730968213;POINT (-575.1846096908265 -42.02774730968213)
310;-575.1846096908265;-31.289747309682127;POINT (-575.1846096908265 -31.289747309682127)
311;-575.1846096908265;-20.551747309682128;POINT (-575.1846096908265 -20.551747309682128)
312;-575.1846096751278;-239.28327198600806;POINT (-575.1846096751278 -239.28327198600806)
313;-575.1846096751278;-228.54527198600806;POINT (-575.1846096751278 -228.54527198600806)
314;-575.1846096751278;-217.80727198600806;POINT (-575.1846096751278 -217.80727198600806)
315;-575.1846096751278;-207.06927198600806;POINT (-575.1846096751278 -207.06927198600806)
316;-575.1846096751278;-196.33127198600806;POINT (-575.1846096751278 -196.33127198600806)
317;-575.1846096751278;-185.59327198600806;POINT (-575.1846096751278 -185.59327198600806)
318;-575.1846096751278;92.79971725272043;POINT (-575.1846096751278 92.79971725272043)
319;-575.1846096751278;103.53771725272043;POINT (-575.1846096751278 103.53771725272043)
320;-575.1846096751278;114.27571725272043;POINT (-575.1846096751278 114.27571725272043)
321;-575.1846096751278;125.01371725272043;POINT (-575.1846096751278 125.01371725272043)
322;-575.1846096751278;135.75171725272043;POINT (-575.1846096751278 135.75171725272043)
323;-575.1846096751278;146.48971725272042;POINT (-575.1846096751278 146.48971725272042)
324;-572.0846097322775;-151.8586679466922;POINT (-572.0846097322775 -151.8586679466922)
325;-572.0846097322775;-141.1206679466922;POINT (-572.0846097322775 -141.1206679466922)
326;-572.0846097322775;-130.3826679466922;POINT (-572.0846097322775 -130.3826679466922)
327;-572.0846097322775;-119.64466794669221;POINT (-572.0846097322775 -119.64466794669221)
328;-572.0846097322775;-108.90666794669222;POINT (-572.0846097322775 -108.90666794669222)
329;-572.0846097322775;-98.16866794669222;POINT (-572.0846097322775 -98.16866794669222)
330;-572.0846097322775;-87.43066794669222;POINT (-572.0846097322775 -87.43066794669222)
331;-572.0846097322775;180.22432129203625;POINT (-572.0846097322775 180.22432129203625)
332;-572.0846097322775;190.96232129203625;POINT (-572.0846097322775 190.96232129203625)
333;-572.0846097322775;201.70032129203625;POINT (-572.0846097322775 201.70032129203625)
334;-572.0846097322775;212.43832129203625;POINT (-572.0846097322775 212.43832129203625)
335;-572.0846097322775;223.17632129203625;POINT (-572.0846097322775 223.17632129203625)
336;-572.0846097322775;233.91432129203625;POINT (-572.0846097322775 233.91432129203625)
337;-572.0846097322775;244.65232129203625;POINT (-572.0846097322775 244.65232129203625)
338;-572.0846097165789;15.182796615710345;POINT (-572.0846097165789 15.182796615710345)
339;-572.0846097165789;25.920796615710344;POINT (-572.0846097165789 25.920796615710344)
340;-572.0846097165789;36.658796615710344;POINT (-572.0846097165789 36.658796615710344)
341;-572.0846097165789;47.396796615710336;POINT (-572.0846097165789 47.396796615710336)
342;-572.0846097165789;58.13479661571033;POINT (-572.0846097165789 58.13479661571033)
343;-572.0846097165789;68.87279661571033;POINT (-572.0846097165789 68.87279661571033)
344;-572.0846097165789;79.61079661571033;POINT (-572.0846097165789 79.61079661571033)
345;-572.0846096908265;-79.61074730968213;POINT (-572.0846096908265 -79.61074730968213)
346;-572.0846096908265;-68.87274730968213;POINT (-572.0846096908265 -68.87274730968213)
347;-572.0846096908265;-58.13474730968212;POINT (-572.0846096908265 -58.13474730968212)
348;-572.0846096908265;-47.39674730968213;POINT (-572.0846096908265 -47.39674730968213)
349;-572.0846096908265;-36.65874730968213;POINT (-572.0846096908265 -36.65874730968213)
350;-572.0846096908265;-25.920747309682127;POINT (-572.0846096908265 -25.920747309682127)
351;-572.0846096908265;-15.182747309682128;POINT (-572.0846096908265 -15.182747309682128)
352;-572.0846096751278;-244.65227198600806;POINT (-572.0846096751278 -244.65227198600806)
353;-572.0846096751278;-233.91427198600806;POINT (-572.0846096751278 -233.91427198600806)
354;-572.0846096751278;-223.17627198600806;POINT (-572.0846096751278 -223.17627198600806)
355;-572.0846096751278;-212.43827198600806;POINT (-572.0846096751278 -212.43827198600806)
356;-572.0846096751278;-201.70027198600806;POINT (-572.0846096751278 -201.70027198600806)
357;-572.0846096751278;-190.96227198600806;POINT (-572.0846096751278 -190.96227198600806)
358;-572.0846096751278;-180.22427198600806;POINT (-572.0846096751278 -180.22427198600806)
359;-572.0846096751278;87.43071725272043;POINT (-572.0846096751278 87.43071725272043)
360;-572.0846096751278;98.16871725272043;POINT (-572.0846096751278 98.16871725272043)
361;-572.0846096751278;108.90671725272043;POINT (-572.0846096751278 108.90671725272043)
362;-572.0846096751278;119.64471725272043;POINT (-572.0846096751278 119.64471725272043)
363;-572.0846096751278;130.38271725272043;POINT (-572.0846096751278 130.38271725272043)
364;-572.0846096751278;141.12071725272042;POINT (-572.0846096751278 141.12071725272042)
365;-572.0846096751278;151.85871725272042;POINT (-572.0846096751278 151.85871725272042)
366;-568.9846097322776;-135.7516679466922;POINT (-568.9846097322776 -135.7516679466922)
367;-568.9846097322776;-125.01366794669221;POINT (-568.9846097322776 -125.01366794669221)
368;-568.9846097322776;196.33132129203625;POINT (-568.9846097322776 196.33132129203625)
369;-568.9846097322776;207.06932129203625;POINT (-568.9846097322776 207.06932129203625)
370;-568.9846097322775;-146.4896679466922;POINT (-568.9846097322775 -146.4896679466922)
371;-568.9846097322775;-114.27566794669222;POINT (-568.9846097322775 -114.27566794669222)
