robot_number;x [mm];y [mm];geometry
332;-559.6846097322775;-108.90666794669222;POINT (-559.6846097322775 -108.90666794669222)
333;-559.6846097322775;-98.16866794669222;POINT (-559.6846097322775 -98.16866794669222)
334;-559.6846097322775;-87.43066794669222;POINT (-559.6846097322775 -87.43066794669222)
335;-559.6846097165788;36.658796615710344;POINT (-559.6846097165788 36.658796615710344)
336;-559.6846097165788;47.396796615710336;POINT (-559.6846097165788 47.396796615710336)
337;-559.6846097165788;58.13479661571033;POINT (-559.6846097165788 58.13479661571033)
338;-559.6846097165788;68.87279661571033;POINT (-559.6846097165788 68.87279661571033)
339;-559.6846097165788;79.61079661571033;POINT (-559.6846097165788 79.61079661571033)
340;-559.6846096908265;-79.61074730968213;POINT (-559.6846096908265 -79.61074730968213)
341;-559.6846096908265;-68.87274730968213;POINT (-559.6846096908265 -68.87274730968213)
342;-559.6846096908265;-58.13474730968212;POINT (-559.6846096908265 -58.13474730968212)
343;-559.6846096908265;-47.39674730968213;POINT (-559.6846096908265 -47.39674730968213)
344;-559.6846096908265;-36.65874730968213;POINT (-559.6846096908265 -36.65874730968213)
345;-559.6846096751278;87.43071725272043;POINT (-559.6846096751278 87.43071725272043)
346;-559.6846096751278;98.16871725272043;POINT (-559.6846096751278 98.16871725272043)
347;-559.6846096751278;108.90671725272043;POINT (-559.6846096751278 108.90671725272043)
348;-559.6846096751278;119.64471725272043;POINT (-559.6846096751278 119.64471725272043)
349;-559.6846096751278;130.38271725272043;POINT (-559.6846096751278 130.38271725272043)
350;-559.1185843127945;-187.05844531333602;POINT (-559.1185843127945 -187.05844531333602)
351;-559.1185843127945;-176.32044531333602;POINT (-559.1185843127945 -176.32044531333602)
352;-559.1185843127945;145.02454392539246;POINT (-559.1185843127945 145.02454392539246)
353;-559.1185843127945;155.76254392539246;POINT (-559.1185843127945 155.76254392539246)
354;-559.118584287042;-155.76249461936425;POINT (-559.118584287042 -155.76249461936425)
355;-559.118584287042;-145.02449461936425;POINT (-559.118584287042 -145.02449461936425)
356;-559.118584287042;176.3204946193642;POINT (-559.118584287042 176.3204946193642)
357;-559.118584287042;187.0584946193642;POINT (-559.118584287042 187.0584946193642)
358;-557.3865335052257;-21.016950693971786;POINT (-557.3865335052257 -21.016950693971786)
359;-557.3865335052257;-10.278950693971787;POINT (-557.3865335052257 -10.278950693971787)
360;-557.3865334794732;10.278999999999982;POINT (-557.3865334794732 10.278999999999982)
361;-557.3865334794732;21.01699999999998;POINT (-557.3865334794732 21.01699999999998)
362;-556.5846097322775;-125.01366794669221;POINT (-556.5846097322775 -125.01366794669221)
363;-556.5846097322775;-114.27566794669222;POINT (-556.5846097322775 -114.27566794669222)
364;-556.5846097322775;-103.53766794669222;POINT (-556.5846097322775 -103.53766794669222)
365;-556.5846097322775;-92.79966794669222;POINT (-556.5846097322775 -92.79966794669222)
366;-556.5846097165789;42.02779661571034;POINT (-556.5846097165789 42.02779661571034)
367;-556.5846097165789;63.50379661571033;POINT (-556.5846097165789 63.50379661571033)
368;-556.5846097165789;74.24179661571033;POINT (-556.5846097165789 74.24179661571033)
369;-556.5846097165788;52.76579661571033;POINT (-556.5846097165788 52.76579661571033)
370;-556.5846096908265;-74.24174730968213;POINT (-556.5846096908265 -74.24174730968213)
371;-556.5846096908265;-63.50374730968212;POINT (-556.5846096908265 -63.50374730968212)
372;-556.5846096908265;-52.76574730968212;POINT (-556.5846096908265 -52.76574730968212)
373;-556.5846096908265;-42.02774730968213;POINT (-556.5846096908265 -42.02774730968213)
374;-556.5846096751278;92.79971725272043;POINT (-556.5846096751278 92.79971725272043)
375;-556.5846096751278;103.53771725272043;POINT (-556.5846096751278 103.53771725272043)
376;-556.5846096751278;114.27571725272043;POINT (-556.5846096751278 114.27571725272043)
377;-556.5846096751278;125.01371725272043;POINT (-556.5846096751278 125.01371725272043)
378;-556.0185843127945;-192.42744531333602;POINT (-556.0185843127945 -192.42744531333602)
379;-556.0185843127945;-181.68944531333602;POINT (-556.0185843127945 -181.68944531333602)
380;-556.0185843127945;-170.95144531333602;POINT (-556.0185843127945 -170.95144531333602)
381;-556.0185843127945;139.65554392539246;POINT (-556.0185843127945 139.65554392539246)
382;-556.0185843127945;150.39354392539246;POINT (-556.0185843127945 150.39354392539246)
383;-556.0185843127945;161.13154392539246;POINT (-556.0185843127945 161.13154392539246)
384;-556.018584287042;-161.13149461936425;POINT (-556.018584287042 -161.13149461936425)
385;-556.018584287042;-150.39349461936425;POINT (-556.018584287042 -150.39349461936425)
386;-556.018584287042;-139.65549461936425;POINT (-556.018584287042 -139.65549461936425)
387;-556.018584287042;170.9514946193642;POINT (-556.018584287042 170.9514946193642)
388;-556.018584287042;181.6894946193642;POINT (-556.018584287042 181.6894946193642)
389;-556.018584287042;192.4274946193642;POINT (-556.018584287042 192.4274946193642)
390;-554.2865335052256;-26.385950693971786;POINT (-554.2865335052256 -26.385950693971786)
391;-554.2865335052256;-15.647950693971787;POINT (-554.2865335052256 -15.647950693971787)
392;-554.2865335052256;-4.909950693971787;POINT (-554.2865335052256 -4.909950693971787)
393;-554.2865334794733;4.909999999999982;POINT (-554.2865334794733 4.909999999999982)
394;-554.2865334794733;15.647999999999982;POINT (-554.2865334794733 15.647999999999982)
395;-554.2865334794733;26.385999999999985;POINT (-554.2865334794733 26.385999999999985)
396;-553.4846097322776;-98.16866794669222;POINT (-553.4846097322776 -98.16866794669222)
397;-553.4846097322775;-119.64466794669221;POINT (-553.4846097322775 -119.64466794669221)
398;-553.4846097322775;-108.90666794669222;POINT (-553.4846097322775 -108.90666794669222)
399;-553.4846097322775;-87.43066794669222;POINT (-553.4846097322775 -87.43066794669222)
400;-553.4846097165789;47.396796615710336;POINT (-553.4846097165789 47.396796615710336)
401;-553.4846097165789;58.13479661571033;POINT (-553.4846097165789 58.13479661571033)
402;-553.4846097165789;68.87279661571033;POINT (-553.4846097165789 68.87279661571033)
403;-553.4846097165789;79.61079661571033;POINT (-553.4846097165789 79.61079661571033)
404;-553.4846096908265;-79.61074730968213;POINT (-553.4846096908265 -79.61074730968213)
405;-553.4846096908265;-68.87274730968213;POINT (-553.4846096908265 -68.87274730968213)
406;-553.4846096908265;-58.13474730968212;POINT (-553.4846096908265 -58.13474730968212)
407;-553.4846096908265;-47.39674730968213;POINT (-553.4846096908265 -47.39674730968213)
408;-553.4846096751279;108.90671725272043;POINT (-553.4846096751279 108.90671725272043)
409;-553.4846096751279;119.64471725272043;POINT (-553.4846096751279 119.64471725272043)
410;-553.4846096751278;87.43071725272043;POINT (-553.4846096751278 87.43071725272043)
411;-553.4846096751278;98.16871725272043;POINT (-553.4846096751278 98.16871725272043)
412;-552.9185843127945;-197.79644531333602;POINT (-552.9185843127945 -197.79644531333602)
413;-552.9185843127945;-187.05844531333602;POINT (-552.9185843127945 -187.05844531333602)
414;-552.9185843127945;-176.32044531333602;POINT (-552.9185843127945 -176.32044531333602)
415;-552.9185843127945;134.28654392539246;POINT (-552.9185843127945 134.28654392539246)
416;-552.9185843127945;145.02454392539246;POINT (-552.9185843127945 145.02454392539246)
417;-552.9185843127945;155.76254392539246;POINT (-552.9185843127945 155.76254392539246)
418;-552.9185842870421;-155.76249461936425;POINT (-552.9185842870421 -155.76249461936425)
419;-552.9185842870421;-145.02449461936425;POINT (-552.9185842870421 -145.02449461936425)
420;-552.9185842870421;-134.28649461936425;POINT (-552.9185842870421 -134.28649461936425)
421;-552.9185842870421;176.3204946193642;POINT (-552.9185842870421 176.3204946193642)
422;-552.9185842870421;187.0584946193642;POINT (-552.9185842870421 187.0584946193642)
423;-552.9185842870421;197.7964946193642;POINT (-552.9185842870421 197.7964946193642)
424;-551.1865335052256;-31.754950693971786;POINT (-551.1865335052256 -31.754950693971786)
425;-551.1865335052256;-21.016950693971786;POINT (-551.1865335052256 -21.016950693971786)
426;-551.1865335052256;-10.278950693971787;POINT (-551.1865335052256 -10.278950693971787)
427;-551.1865334794733;10.278999999999982;POINT (-551.1865334794733 10.278999999999982)
428;-551.1865334794733;21.01699999999998;POINT (-551.1865334794733 21.01699999999998)
429;-551.1865334794733;31.754999999999985;POINT (-551.1865334794733 31.754999999999985)
430;-550.3846097322776;-114.27566794669222;POINT (-550.3846097322776 -114.27566794669222)
431;-550.3846097322776;-103.53766794669222;POINT (-550.3846097322776 -103.53766794669222)
432;-550.3846097322776;-92.79966794669222;POINT (-550.3846097322776 -92.79966794669222)
433;-550.3846097165789;52.76579661571033;POINT (-550.3846097165789 52.76579661571033)
434;-550.3846097165789;63.50379661571033;POINT (-550.3846097165789 63.50379661571033)
435;-550.3846097165789;74.24179661571033;POINT (-550.3846097165789 74.24179661571033)
436;-550.3846096908266;-74.24174730968213;POINT (-550.3846096908266 -74.24174730968213)
437;-550.3846096908266;-63.50374730968212;POINT (-550.3846096908266 -63.50374730968212)
438;-550.3846096908266;-52.76574730968212;POINT (-550.3846096908266 -52.76574730968212)
439;-550.3846096751279;92.79971725272043;POINT (-550.3846096751279 92.79971725272043)
440;-550.3846096751279;103.53771725272043;POINT (-550.3846096751279 103.53771725272043)
441;-550.3846096751279;114.27571725272043;POINT (-550.3846096751279 114.27571725272043)
442;-549.8185843127944;-203.16544531333602;POINT (-549.8185843127944 -203.16544531333602)
443;-549.8185843127944;-192.42744531333602;POINT (-549.8185843127944 -192.42744531333602)
444;-549.8185843127944;-181.68944531333602;POINT (-549.8185843127944 -181.68944531333602)
445;-549.8185843127944;-170.95144531333602;POINT (-549.8185843127944 -170.95144531333602)
446;-549.8185843127944;128.91754392539247;POINT (-549.8185843127944 128.91754392539247)
447;-549.8185843127944;139.65554392539246;POINT (-549.8185843127944 139.65554392539246)
448;-549.8185843127944;150.39354392539246;POINT (-549.8185843127944 150.39354392539246)
449;-549.8185843127944;161.13154392539246;POINT (-549.8185843127944 161.13154392539246)
450;-549.8185842870421;-161.13149461936425;POINT (-549.8185842870421 -161.13149461936425)
451;-549.8185842870421;-150.39349461936425;POINT (-549.8185842870421 -150.39349461936425)
452;-549.8185842870421;-139.65549461936425;POINT (-549.8185842870421 -139.65549461936425)
453;-549.8185842870421;-128.91749461936425;POINT (-549.8185842870421 -128.91749461936425)
454;-549.8185842870421;170.9514946193642;POINT (-549.8185842870421 170.9514946193642)
455;-549.8185842870421;181.6894946193642;POINT (-549.8185842870421 181.6894946193642)
456;-549.8185842870421;192.4274946193642;POINT (-549.8185842870421 192.4274946193642)
457;-549.8185842870421;203.1654946193642;POINT (-549.8185842870421 203.1654946193642)
458;-548.0865335052256;-37.12395069397178;POINT (-548.0865335052256 -37.12395069397178)
459;-548.0865335052256;-26.385950693971786;POINT (-548.0865335052256 -26.385950693971786)
460;-548.0865335052256;-15.647950693971787;POINT (-548.0865335052256 -15.647950693971787)
461;-548.0865335052256;-4.909950693971787;POINT (-548.0865335052256 -4.909950693971787)
462;-548.0865334794732;4.909999999999982;POINT (-548.0865334794732 4.909999999999982)
463;-548.0865334794732;15.647999999999982;POINT (-548.0865334794732 15.647999999999982)
464;-548.0865334794732;26.385999999999985;POINT (-548.0865334794732 26.385999999999985)
465;-548.0865334794732;37.12399999999998;POINT (-548.0865334794732 37.12399999999998)
466;-547.2846097322775;-108.90666794669222;POINT (-547.2846097322775 -108.90666794669222)
467;-547.2846097322775;-98.16866794669222;POINT (-547.2846097322775 -98.16866794669222)
468;-547.2846097322775;-87.43066794669222;POINT (-547.2846097322775 -87.43066794669222)
469;-547.2846097165789;58.13479661571033;POINT (-547.2846097165789 58.13479661571033)
470;-547.2846097165789;68.87279661571033;POINT (-547.2846097165789 68.87279661571033)
471;-547.2846097165789;79.61079661571033;POINT (-547.2846097165789 79.61079661571033)
472;-547.2846096908265;-79.61074730968213;POINT (-547.2846096908265 -79.61074730968213)
473;-547.2846096908265;-68.87274730968213;POINT (-547.2846096908265 -68.87274730968213)
474;-547.2846096908265;-58.13474730968212;POINT (-547.2846096908265 -58.13474730968212)
475;-547.2846096751279;87.43071725272043;POINT (-547.2846096751279 87.43071725272043)
476;-547.2846096751279;98.16871725272043;POINT (-547.2846096751279 98.16871725272043)
477;-547.2846096751279;108.90671725272043;POINT (-547.2846096751279 108.90671725272043)
478;-546.7185843127944;-208.53444531333602;POINT (-546.7185843127944 -208.53444531333602)
479;-546.7185843127944;-197.79644531333602;POINT (-546.7185843127944 -197.79644531333602)
480;-546.7185843127944;-187.05844531333602;POINT (-546.7185843127944 -187.05844531333602)
481;-546.7185843127944;-176.32044531333602;POINT (-546.7185843127944 -176.32044531333602)
482;-546.7185843127944;123.54854392539247;POINT (-546.7185843127944 123.54854392539247)
483;-546.7185843127944;134.28654392539246;POINT (-546.7185843127944 134.28654392539246)
484;-546.7185843127944;145.02454392539246;POINT (-546.7185843127944 145.02454392539246)
485;-546.7185843127944;155.76254392539246;POINT (-546.7185843127944 155.76254392539246)
486;-546.7185842870421;-155.76249461936425;POINT (-546.7185842870421 -155.76249461936425)
487;-546.7185842870421;-145.02449461936425;POINT (-546.7185842870421 -145.02449461936425)
488;-546.7185842870421;-134.28649461936425;POINT (-546.7185842870421 -134.28649461936425)
489;-546.7185842870421;-123.54849461936425;POINT (-546.7185842870421 -123.54849461936425)
490;-546.7185842870421;176.3204946193642;POINT (-546.7185842870421 176.3204946193642)
491;-546.7185842870421;187.0584946193642;POINT (-546.7185842870421 187.0584946193642)
492;-546.7185842870421;197.7964946193642;POINT (-546.7185842870421 197.7964946193642)
493;-546.7185842870421;208.5344946193642;POINT (-546.7185842870421 208.5344946193642)
494;-544.9865335052257;-42.49295069397178;POINT (-544.9865335052257 -42.49295069397178)
495;-544.9865335052257;-10.278950693971787;POINT (-544.9865335052257 -10.278950693971787)
496;-544.9865335052256;-31.754950693971786;POINT (-544.9865335052256 -31.754950693971786)
497;-544.9865335052256;-21.016950693971786;POINT (-544.9865335052256 -21.016950693971786)
498;-544.9865334794732;10.278999999999982;POINT (-544.9865334794732 10.278999999999982)
499;-544.9865334794732;21.01699999999998;POINT (-544.9865334794732 21.01699999999998)
500;-544.9865334794732;31.754999999999985;POINT (-544.9865334794732 31.754999999999985)
501;-544.9865334794732;42.49299999999998;POINT (-544.9865334794732 42.49299999999998)
502;-544.1846097322775;-103.53766794669222;POINT (-544.1846097322775 -103.53766794669222)
503;-544.1846097322775;-92.79966794669222;POINT (-544.1846097322775 -92.79966794669222)
504;-544.1846097165788;63.50379661571033;POINT (-544.1846097165788 63.50379661571033)
505;-544.1846097165788;74.24179661571033;POINT (-544.1846097165788 74.24179661571033)
506;-544.1846096908265;-74.24174730968213;POINT (-544.1846096908265 -74.24174730968213)
507;-544.1846096908265;-63.50374730968212;POINT (-544.1846096908265 -63.50374730968212)
508;-544.1846096751278;92.79971725272043;POINT (-544.1846096751278 92.79971725272043)
509;-544.1846096751278;103.53771725272043;POINT (-544.1846096751278 103.53771725272043)
510;-543.6185843127945;-213.90344531333602;POINT (-543.6185843127945 -213.90344531333602)
511;-543.6185843127945;-203.16544531333602;POINT (-543.6185843127945 -203.16544531333602)
512;-543.6185843127945;-192.42744531333602;POINT (-543.6185843127945 -192.42744531333602)
